Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-05,129.89,131.58,129.65,130.41,4052194.0,0.0,1.0,122.9323971292515,124.53187169348615,122.70525281243714,123.424543149016,4052194.0
2017-04-04,129.14,129.53,128.65,129.29,3413965.0,0.0,1.0,122.22257113920655,122.59168065402994,121.75881815904387,122.36453633721554,3413965.0
2017-04-03,129.5,129.71,128.86,129.61,3287117.0,0.0,1.0,122.56328761442813,122.76203889164073,121.95756943625646,122.66739542630141,3287117.0
2017-03-31,129.39,130.19,129.3,129.61,3041677.0,0.0,1.0,122.45917980255487,123.21632752526949,122.3740006837495,122.66739542630141,3041677.0
2017-03-30,128.75,129.53,128.6,129.32,2018028.0,0.0,1.0,121.85346162438319,122.59168065402994,121.7114964263742,122.39292937681735,2018028.0
2017-03-29,129.0,129.67,128.63,128.84,3197762.0,0.0,1.0,122.0900702877315,122.72418150550499,121.73988946597599,121.93864074318859,3197762.0
2017-03-28,129.46,129.77,128.94,129.45,3487426.0,0.0,1.0,122.52543022829242,122.81882497084433,122.0332842085279,122.51596588175846,3487426.0
2017-03-27,129.08,129.82,129.02,129.49,2540421.0,0.0,1.0,122.16578506000297,122.86614670351398,122.10899898079938,122.55382326789422,2540421.0
2017-03-24,129.38,129.68,129.16,129.34,3568234.0,0.0,1.0,122.44971545602094,122.73364585203893,122.24149983227443,122.41185806988523,3568234.0
2017-03-23,129.14,129.59,128.81,129.0,2774527.0,0.0,1.0,122.22257113920655,122.64846673323353,121.91024770358679,122.0900702877315,2774527.0
2017-03-22,128.58,129.15,128.41,129.1,3174246.0,0.0,1.0,121.69256773330635,122.2320354857405,121.53167384222948,122.18471375307082,3174246.0
2017-03-21,129.22,129.75,128.18,128.52,4062394.0,0.0,1.0,122.29828591147802,122.79989627777645,121.31399387194904,121.63578165410274,4062394.0
2017-03-20,128.99,129.4799,128.47,128.78,3415501.0,0.0,1.0,122.08060594119758,122.54426427789492,121.58845992143307,121.88185466398498,3415501.0
2017-03-17,128.57,129.9815,128.42,128.64,12532692.0,0.0,1.0,121.6831033867724,123.01899590003701,121.5411381887634,121.74935381250992,12532692.0
2017-03-16,128.3,128.9,127.93,127.98,3945669.0,0.0,1.0,121.42756603035623,121.99542682239219,121.07738520860072,121.12470694127038,3945669.0
2017-03-15,128.21,128.3,127.47,127.88,3529288.0,0.0,1.0,121.34238691155083,121.42756603035623,120.6420252680398,121.03006347593104,3529288.0
2017-03-14,127.65,128.23,127.5001,127.8,2492670.0,0.0,1.0,120.8123835056506,121.36131560461868,120.67051295110694,120.95434870365958,2492670.0
2017-03-13,128.01,128.273,127.35,127.61,3130804.0,0.0,1.0,121.15309998087216,121.4020122947146,120.52845310963261,120.77452611951486,3130804.0
2017-03-10,128.56,128.59,127.72,127.98,3178923.0,0.0,1.0,121.67363904023847,121.70203207984027,120.87863393138812,121.12470694127038,3178923.0
2017-03-09,127.95,128.72,127.69,128.14,3266027.0,0.0,1.0,121.09631390166858,121.82506858478139,120.85024089178633,121.27613648581328,3266027.0
2017-03-08,128.07,128.36,127.47,128.09,3571805.0,0.0,1.0,121.20988606007576,121.48435210955982,120.6420252680398,121.22881475314364,3571805.0
2017-03-07,128.06,128.31,127.34,128.07,3332350.0,0.0,1.0,121.20042171354184,121.43703037689015,120.51898876309869,121.20988606007576,3332350.0
2017-03-06,127.9,128.34,127.4,128.03,3271529.0,0.0,1.0,121.04899216899892,121.46542341649196,120.57577484230228,121.17202867394003,3271529.0
2017-03-03,128.19,128.66,127.44,127.9,4071613.0,0.0,1.0,121.32345821848295,121.76828250557779,120.61363222843801,121.04899216899892,4071613.0
2017-03-02,129.05,129.81,128.15,128.23,6737968.0,0.0,1.0,122.13739202040118,122.85668235698006,121.28560083234723,121.36131560461868,6737968.0
2017-03-01,128.02,130.0,127.62,129.05,5471550.0,0.0,1.0,121.16256432740612,123.03650494112478,120.7839904660488,122.13739202040118,5471550.0
2017-02-28,127.08,127.93,126.58,127.65,4619263.0,0.0,1.0,120.27291575321644,121.07738520860072,119.7996984265198,120.8123835056506,4619263.0
2017-02-27,127.68,127.75,126.78,126.99,5183814.0,0.94,1.0,120.8407765452524,120.90702697098992,119.98898535719846,120.18773663441104,5183814.0
2017-02-24,128.36,128.74,127.75,128.65,3537175.0,0.0,1.0,120.59171323687175,120.9487158157905,120.01863014966005,120.864162573415,3537175.0
2017-02-23,127.93,128.9,127.44,128.27,3177951.0,0.0,1.0,120.18773663441105,121.0990326911247,119.72739120370001,120.50715999449625,3177951.0
2017-02-22,127.52,128.11,126.4,127.85,3670720.0,0.0,1.0,119.80254964136712,120.35684311916204,118.75033151402764,120.11257819674393,3670720.0
2017-02-21,127.16,128.32,127.16,128.04,4494973.0,0.0,1.0,119.46433667186514,120.55413401803818,119.46433667186514,120.2910794862033,4494973.0
2017-02-17,126.78,127.875,126.68,127.8,3676882.0,0.0,1.0,119.10733409294639,120.1360652085149,119.01338604586252,120.06560417320199,3676882.0
2017-02-16,126.75,127.82,126.31,126.7,3006011.0,0.0,1.0,119.07914967882122,120.08439378261876,118.66577827165214,119.03217565527929,3006011.0
2017-02-15,125.66,126.79,125.45,126.48,2974932.0,0.0,1.0,118.0551159656069,119.11672889765478,117.85782506673075,118.82548995169475,2974932.0
2017-02-14,125.5,126.07,125.27,125.81,2663074.0,0.0,1.0,117.90479909027269,118.44030295865082,117.68871858197976,118.19603803623274,2663074.0
2017-02-13,126.02,126.68,125.49,125.54,2993779.0,0.0,1.0,118.39332893510888,119.01338604586252,117.8954042855643,117.94237830910625,2993779.0
2017-02-10,124.68,126.1124,124.5201,125.82,3681436.0,0.0,1.0,117.13442510418486,118.48013693061438,116.98420217689772,118.20543284094111,3681436.0
2017-02-09,124.47,125.0,124.36,124.48,2493605.0,0.0,1.0,116.9371342053087,117.43505885485328,116.83379135351643,116.94652901001709,2493605.0
2017-02-08,124.58,125.36,124.49,124.67,2835161.0,0.0,1.0,117.04047705710097,117.77327182435526,116.95592381472548,117.12503029947646,2835161.0
2017-02-07,124.95,125.42,124.59,124.59,2847175.0,0.0,1.0,117.38808483131135,117.82964065260559,117.04987186180936,117.04987186180936,2847175.0
2017-02-06,124.09,124.9,123.95,124.45,2760096.0,0.0,1.0,116.58013162638996,117.3411108077694,116.44860436047252,116.91834459589192,2760096.0
2017-02-03,123.31,124.51,123.28,124.24,3183378.0,0.0,1.0,115.84733685913567,116.97471342414227,115.8191524450105,116.72105369701576,3183378.0
2017-02-02,122.54,123.98,122.26,123.22,3236564.0,0.0,1.0,115.12393689658977,116.47678877459768,114.8608823647549,115.76278361676017,3236564.0
2017-02-01,121.9,122.5,121.7,122.42,3233576.0,0.0,1.0,114.52266939525292,115.08635767775621,114.33477330108515,115.01119924008911,3233576.0
2017-01-31,123.02,123.34,122.095,122.57,3733323.0,0.0,1.0,115.5748875225924,115.87552127326083,114.70586808706649,115.15212131071493,3733323.0
2017-01-30,122.81,123.21,122.3,123.02,3777994.0,0.0,1.0,115.37759662371626,115.75338881205178,114.89846158358844,115.5748875225924,3777994.0
2017-01-27,122.27,122.99,121.48,122.86,3592676.0,0.0,1.0,114.87027716946328,115.54670310846724,114.12808759750061,115.4245706472582,3592676.0
2017-01-26,121.86,122.38,121.76,121.88,2497470.0,0.0,1.0,114.48509017641936,114.97362002125556,114.39114212933549,114.50387978583613,2497470.0
2017-01-25,121.49,121.92,120.95,121.79,3968263.0,0.0,1.0,114.137482402209,114.54145900466969,113.63016294795604,114.41932654346066,3968263.0
2017-01-24,121.97,122.06,120.52,121.05,3495211.0,0.0,1.0,114.58843302821164,114.67298627058713,113.22618634549534,113.72411099503991,3495211.0
2017-01-23,121.69,122.08,119.82,121.38,7022521.0,0.0,1.0,114.32537849637676,114.6917758800039,112.56855001590816,114.03413955041673,7022521.0
2017-01-20,122.26,122.95,122.015,122.26,4884521.0,0.0,1.0,114.8608823647549,115.50912388963368,114.63070964939938,114.8608823647549,4884521.0
2017-01-19,122.24,123.0,122.04,122.18,3155158.0,0.0,1.0,114.84209275533811,115.55609791317563,114.65419666117036,114.7857239270878,3155158.0
2017-01-18,122.81,123.0,121.8,122.71,3394703.0,0.0,1.0,115.37759662371626,115.55609791317563,114.42872134816903,115.28364857663236,3394703.0
2017-01-17,120.75,122.8,120.7,122.75,4077567.0,0.0,1.0,113.44226685378827,115.36820181900787,113.39529283024633,115.32122779546592,4077567.0
2017-01-13,122.24,122.24,121.1,121.5,2877498.0,0.0,1.0,114.84209275533811,114.84209275533811,113.77108501858186,114.1468772069174,2877498.0
2017-01-12,120.3,122.31,120.2,122.1,3480802.0,0.0,1.0,113.0195006419108,114.90785638829684,112.92555259482691,114.71056548942067,3480802.0
2017-01-11,120.93,121.5,120.62,120.88,3565185.0,0.0,1.0,113.61137333853927,114.1468772069174,113.32013439257922,113.56439931499732,3565185.0
2017-01-10,120.46,120.85,119.73,120.25,3108394.0,0.0,1.0,113.16981751724501,113.53621490087215,112.48399677353267,112.97252661836886,3108394.0
2017-01-09,120.76,121.06,120.33,120.43,3021809.0,0.0,1.0,113.45166165849666,113.7335057997483,113.04768505603596,113.14163310311984,3021809.0
2017-01-06,118.93,121.5,118.52,120.76,4089186.0,0.0,1.0,111.7324123968616,114.1468772069174,111.34722540381769,113.45166165849666,4089186.0
2017-01-05,119.34,120.2,119.1,119.7,4261070.0,0.0,1.0,112.11759938990552,112.92555259482691,111.8921240769042,112.4558123594075,4261070.0
2017-01-04,119.0,119.74,118.18,119.48,3780783.0,0.0,1.0,111.79817602982033,112.49339157824105,111.02780204373249,112.24912665582296,3780783.0
2017-01-03,121.86,122.0,118.96,119.62,5123752.0,0.0,1.0,114.48509017641936,114.6166174423368,111.76059681098677,112.3806539217404,5123752.0
2016-12-30,122.79,123.16,121.44,121.72,3573909.0,0.0,1.0,115.35880701429949,115.70641478850983,114.09050837866705,114.35356291050194,3573909.0
2016-12-29,122.76,123.36,122.76,122.79,1943461.0,0.0,1.0,115.33062260017431,115.8943108826776,115.33062260017431,115.35880701429949,1943461.0
2016-12-28,122.93,123.35,122.61,122.68,1980189.0,0.0,1.0,115.49033428021691,115.88491607796921,115.18970052954849,115.25546416250721,1980189.0
2016-12-27,123.3,123.65,122.97,123.07,1919649.0,0.0,1.0,115.83794205442727,116.16676021922088,115.52791349905046,115.62186154613434,1919649.0
2016-12-23,123.37,123.83,123.07,123.14,2164391.0,0.0,1.0,115.903705687386,116.33586670397185,115.62186154613434,115.68762517909306,2164391.0
2016-12-22,123.12,123.995,123.09,123.72,3037126.0,0.0,1.0,115.66883556967629,116.49088098166027,115.64065115555113,116.23252385217958,3037126.0
2016-12-21,123.15,123.76,123.1,123.18,2762783.0,0.0,1.0,115.69701998380145,116.27010307101314,115.6500459602595,115.72520439792662,2762783.0
2016-12-20,123.18,123.9,122.71,123.33,2768822.0,0.0,1.0,115.72520439792662,116.40163033693058,115.28364857663236,115.86612646855244,2768822.0
2016-12-19,123.23,123.66,122.77,122.99,3545487.0,0.0,1.0,115.77217842146857,116.17615502392925,115.3400174048827,115.54670310846724,3545487.0
2016-12-16,122.89,123.84,122.54,123.24,10793788.0,0.0,1.0,115.45275506138336,116.34526150868024,115.12393689658977,115.78157322617695,10793788.0
2016-12-15,122.97,123.36,121.77,122.36,4402760.0,0.0,1.0,115.52791349905046,115.8943108826776,114.40053693404387,114.95483041183878,4402760.0
2016-12-14,122.87,123.4,122.39,122.84,4967405.0,0.0,1.0,115.43396545196659,115.93189010151116,114.98301482596395,115.40578103784142,4967405.0
2016-12-13,121.78,122.92,121.76,122.68,4307966.0,0.0,1.0,114.40993173875226,115.48093947550852,114.39114212933549,115.25546416250721,4307966.0
2016-12-12,121.57,122.25,121.26,121.74,4172434.0,0.0,1.0,114.2126408398761,114.85148756004651,113.92140189391607,114.3723525199187,4172434.0
2016-12-09,120.57,121.27,120.21,121.26,2623713.0,0.0,1.0,113.27316036903727,113.93079669862445,112.9349473995353,113.92140189391607,2623713.0
2016-12-08,120.05,121.15,119.5,120.45,3255709.0,0.0,1.0,112.78463052420109,113.8180590421238,112.26791626523973,113.16042271253663,3255709.0
2016-12-07,119.41,120.13,118.465,119.92,4059907.0,0.0,1.0,112.18336302286424,112.85978896186819,111.29555397792156,112.66249806299204,4059907.0
2016-12-06,119.29,119.65,118.6,119.25,3367984.0,0.0,1.0,112.07062536636359,112.40883833586557,111.42238384148479,112.03304614753003,3367984.0
2016-12-05,119.45,120.34,119.03,119.29,5191935.0,0.0,1.0,112.2209422416978,113.05707986074435,111.82636044394549,112.07062536636359,5191935.0
2016-12-02,118.0,118.5,117.71,118.24,3348723.0,0.0,1.0,110.8586955589815,111.3284357944009,110.58624622243823,111.0841708719828,3348723.0
2016-12-01,118.96,118.96,117.87,118.47,4444973.0,0.0,1.0,111.76059681098677,111.76059681098677,110.73656309777245,111.30025138027574,4444973.0
2016-11-30,120.22,120.49,119.27,119.27,5696096.0,0.0,1.0,112.9443422042437,113.19800193137017,112.0518357569468,112.0518357569468,5696096.0
2016-11-29,120.38,120.79,119.02,120.68,6370585.0,0.94,1.0,113.0946590795779,113.47984607262183,111.8169656392371,113.37650322082956,6370585.0
2016-11-28,120.38,121.87,120.23,121.82,5931717.0,0.0,1.0,112.22055137085563,113.60955802929205,112.08071848577814,113.56294706759954,5931717.0
2016-11-25,120.08,120.99,119.92,120.66,1709105.0,0.0,1.0,111.94088560070064,112.78920510350409,111.79173052328466,112.4815727563336,1709105.0
2016-11-23,119.73,120.76,119.73,120.14,2872059.0,0.0,1.0,111.61460886885317,112.57479467971861,111.61460886885317,111.99681875473165,2872059.0
2016-11-22,119.5,120.29,118.88,119.69,3699103.0,0.0,1.0,111.40019844506769,112.13665163980914,110.82222252008071,111.57732009949918,3699103.0
2016-11-21,119.8,120.5,118.96,119.5,3603269.0,0.0,1.0,111.67986421522266,112.33241767891762,110.89680005878871,111.40019844506769,3603269.0
2016-11-18,119.26,120.24,118.907,120.0,3655358.0,0.0,1.0,111.1764658289437,112.09004067811664,110.84739243939467,111.86630806199265,3655358.0
2016-11-17,118.89,119.5,118.28,119.45,2836445.0,0.0,1.0,110.83154471241922,111.40019844506769,110.26289097977076,111.3535874833752,2836445.0
2016-11-16,118.86,119.6,118.465,119.21,5370685.0,0.0,1.0,110.80357813540373,111.49342036845268,110.435351538033,111.1298548672512,5370685.0
2016-11-15,117.58,118.48,117.02,118.32,4447865.0,0.0,1.0,109.6103375160758,110.44933482654075,109.08829474511982,110.30017974912475,4447865.0
2016-11-14,114.99,118.75,114.72,117.86,7093249.0,0.0,1.0,107.19588970040445,110.70103401968022,106.94419050726498,109.87135890155378,7093249.0
2016-11-11,114.67,114.96,114.17,114.22,4331192.0,0.0,1.0,106.89757954557248,107.16792312338896,106.43146992864752,106.47808089034001,4331192.0
2016-11-10,115.03,115.04,113.7834,114.51,4437689.0,0.0,1.0,107.23317846975846,107.24250066209696,106.07107397284112,106.74842446815649,4437689.0
2016-11-09,112.09,115.42,111.8,114.98,5099493.0,0.0,1.0,104.49245392223963,107.59674397095993,104.22211034442316,107.18656750806596,5099493.0
2016-11-08,113.01,114.25,113.0,114.11,3299857.0,0.0,1.0,105.35009561738158,106.5060474673555,105.34077342504308,106.3755367746165,3299857.0
2016-11-07,112.0,113.28,111.88,112.82,3842380.0,0.0,1.0,104.40855419119315,105.60179481052107,104.29668788313114,105.17297396295008,3842380.0
2016-11-04,111.99,112.0,110.83,111.04,3457185.0,0.0,1.0,104.39923199885463,104.40855419119315,103.31785768758871,103.5136237266972,3457185.0
2016-11-03,112.74,112.85,111.52,111.72,3890162.0,0.0,1.0,105.0983964242421,105.20094053996559,103.96108895894517,104.14753280571516,3890162.0
2016-11-02,112.1,112.77,111.82,112.39,3512534.0,0.0,1.0,104.50177611457813,105.12636300125759,104.24075472910015,104.77211969239463,3512534.0
2016-11-01,112.65,112.7699,111.95,112.25,3935634.0,0.0,1.0,105.01449669319561,105.12626977933422,104.36194322950065,104.64160899965563,3935634.0
2016-10-31,112.46,112.73,111.79,112.57,4181575.0,0.0,1.0,104.83737503876411,105.0890742319036,104.21278815208466,104.9399191544876,4181575.0
2016-10-28,112.26,112.35,111.53,112.1,3304386.0,0.0,1.0,104.65093119199413,104.73483092304062,103.97041115128367,104.50177611457813,3304386.0
2016-10-27,112.17,112.49,111.78,112.08,2960726.0,0.0,1.0,104.56703146094763,104.86534161577961,104.20346595974615,104.48313172990113,2960726.0
2016-10-26,112.27,112.7,111.4,112.11,3763114.0,0.0,1.0,104.66025338433262,105.0611076548881,103.84922265088318,104.51109830691664,3763114.0
2016-10-25,113.5,113.54,112.67,112.72,4878930.0,0.0,1.0,105.80688304196805,105.84417181132206,105.0331410778726,105.0797520395651,4878930.0
2016-10-24,114.25,114.5,112.64,113.57,6173488.0,0.0,1.0,106.5060474673555,106.73910227581798,105.00517450085711,105.87213838833753,6173488.0
2016-10-21,113.27,114.5,112.75,113.93,10107761.0,0.0,1.0,105.59247261818255,106.73910227581798,105.1077186165806,106.20773731252353,10107761.0
2016-10-20,111.3,111.3,110.33,110.57,7238330.0,0.0,1.0,103.75600072749818,103.75600072749818,102.85174807066375,103.07548068678773,7238330.0
2016-10-19,111.71,111.77,111.12,111.26,6433443.0,0.0,1.0,104.13821061337666,104.19414376740765,103.5882012654052,103.7187119581442,6433443.0
2016-10-18,112.89,113.09,111.23,111.25,6198363.0,0.0,1.0,105.23822930931959,105.42467315608958,103.69074538112869,103.70938976580568,6198363.0
2016-10-17,113.91,114.395,112.1,112.41,5655748.0,0.0,1.0,106.18909292784652,106.64121925626374,104.50177611457813,104.79076407707161,5655748.0
2016-10-14,114.9,115.11,114.07,114.09,5311482.0,0.0,1.0,107.11198996935796,107.30775600846646,106.33824800526251,106.35689238993952,5311482.0
2016-10-13,114.14,115.74,114.07,115.41,4464728.0,0.0,1.0,106.40350335163201,107.8950541257919,106.33824800526251,107.58742177862143,4464728.0
2016-10-12,113.6,115.23,113.54,114.71,3340166.0,0.0,1.0,105.90010496535304,107.41962231652845,105.84417181132206,106.93486831492648,3340166.0
2016-10-11,114.65,115.23,113.56,113.68,3943130.0,0.0,1.0,106.87893516089548,107.41962231652845,105.86281619599905,105.97468250406105,3943130.0
2016-10-10,114.21,114.99,114.16,114.71,3290302.0,0.0,1.0,106.4687586980015,107.19588970040445,106.422147736309,106.93486831492648,3290302.0
2016-10-07,113.97,114.34,113.22,113.45,4153139.0,0.0,1.0,106.24502608187753,106.589947198402,105.54586165649006,105.76027208027556,4153139.0
2016-10-06,113.25,114.22,112.4,113.92,3899954.0,0.0,1.0,105.57382823350557,106.47808089034001,104.78144188473313,106.19841512018503,3899954.0
2016-10-05,113.91,114.83,113.38,113.41,3720334.0,0.0,1.0,106.18909292784652,107.04673462298847,105.69501673390606,105.72298331092155,3720334.0
2016-10-04,114.99,115.51,113.42,113.5,4742913.0,0.0,1.0,107.19588970040445,107.68064370200644,105.73230550326005,105.80688304196805,4742913.0
2016-10-03,115.01,115.15,114.41,114.64,3085750.0,0.0,1.0,107.21453408508147,107.34504477782045,106.6552025447715,106.86961296855698,3085750.0
2016-09-30,114.69,115.71,114.69,115.36,4188694.0,0.0,1.0,106.91622393024947,107.86708754877641,106.91622393024947,107.54081081692894,4188694.0
2016-09-29,115.2,115.97,114.73,114.79,4924388.0,0.0,1.0,107.39165573951294,108.1094645495774,106.95351269960348,107.00944585363447,4924388.0
2016-09-28,116.38,116.53,114.46,115.18,5638772.0,0.0,1.0,108.49167443545586,108.63150732053336,106.70181350646399,107.37301135483595,5638772.0
2016-09-27,116.95,117.2,116.37,116.88,3745396.0,0.0,1.0,109.02303939875034,109.25609420721283,108.48235224311738,108.95778405238084,3745396.0
2016-09-26,116.8,116.94,116.28,116.53,3022356.0,0.0,1.0,108.88320651367285,109.01371720641184,108.39845251207088,108.63150732053336,3022356.0
2016-09-23,116.49,117.52,116.35,117.17,2775956.0,0.0,1.0,108.59421855117937,109.5544043620448,108.46370785844037,109.22812763019732,2775956.0
2016-09-22,117.46,117.95,117.282,117.36,3808722.0,0.0,1.0,109.4984712080138,109.95525863260028,109.33253618438852,109.40524928462881,3808722.0
2016-09-21,116.49,117.05,115.96,116.93,4528903.0,0.0,1.0,108.59421855117937,109.11626132213533,108.1001423572389,109.00439501407335,4528903.0
2016-09-20,115.72,116.63,115.5,116.45,3841800.0,0.0,1.0,107.87640974111491,108.72472924391836,107.67132150966793,108.55692978182537,3841800.0
2016-09-19,115.83,116.41,114.9573,115.21,3741507.0,0.0,1.0,107.9789538568384,108.51964101247137,107.16540613145757,107.40097793185144,3741507.0
2016-09-16,115.68,116.26,114.83,115.28,9498752.0,0.0,1.0,107.83912097176092,108.37980812739389,107.04673462298847,107.46623327822094,9498752.0
2016-09-15,114.88,116.24,114.77,116.14,3674687.0,0.0,1.0,107.09334558468096,108.36116374271688,106.99080146895747,108.2679418193319,3674687.0
2016-09-14,115.0,115.66,114.82,115.18,4530713.0,0.0,1.0,107.20521189274295,107.82047658708392,107.03741243064997,107.37301135483595,4530713.0
2016-09-13,115.61,115.61,114.48,114.73,4162162.0,0.0,1.0,107.77386562539142,107.77386562539142,106.720457891141,106.95351269960348,4162162.0
2016-09-12,114.47,116.18,114.13,115.95,5014014.0,0.0,1.0,106.7111356988025,108.30523058868589,106.39418115929351,108.0908201649004,5014014.0
2016-09-09,115.6,115.76,114.58,114.58,4961070.0,0.0,1.0,107.76454343305292,107.91369851046892,106.81367981452598,106.81367981452598,4961070.0
2016-09-08,116.82,117.11,116.04,116.17,3085582.0,0.0,1.0,108.90185089834984,109.17219447616633,108.1747198959469,108.29590839634739,3085582.0
2016-09-07,117.27,117.49,116.44,116.92,2647485.0,0.0,1.0,109.32134955358231,109.5264377850293,108.54760758948687,108.99507282173484,2647485.0
2016-09-06,117.09,119.24,116.91,117.25,6337848.0,0.0,1.0,109.15355009148934,111.15782144426669,108.98575062939634,109.30270516890532,6337848.0
2016-09-02,115.93,116.11,115.695,115.83,3410123.0,0.0,1.0,108.0721757802234,108.23997524231639,107.85310426026867,107.9789538568384,3410123.0
2016-09-01,115.51,115.8147,114.86,115.4,3966619.0,0.0,1.0,107.68064370200644,107.9646909025605,107.07470120000397,107.57809958628295,3966619.0
2016-08-31,115.51,116.0,115.2,115.66,5394668.0,0.0,1.0,107.68064370200644,108.1374311265929,107.39165573951294,107.82047658708392,5394668.0
2016-08-30,115.41,115.87,114.6,115.36,5085332.0,0.89,1.0,107.58742177862143,108.01624262619241,106.83232419920297,107.54081081692894,5085332.0
2016-08-29,114.6,115.65,114.5,115.41,4982882.0,0.0,1.0,106.01442511501124,106.98576147077705,105.9219168906526,106.76374173231629,4982882.0
2016-08-26,115.63,115.72,113.96,114.44,5294499.0,0.0,1.0,106.96725982590532,107.0505172278281,105.42237247911588,105.8664119560374,5294499.0
2016-08-25,115.1,115.78,114.88,115.43,6693643.0,0.0,1.0,106.47696623680447,107.1060221624433,106.27344814321545,106.78224337718802,6693643.0
2016-08-24,115.15,115.4,114.73,114.87,4135442.0,0.0,1.0,106.52322034898381,106.75449090988043,106.13468580667748,106.26419732077959,4135442.0
2016-08-23,115.91,116.12,115.05,115.19,4304209.0,0.0,1.0,107.22628285410953,107.4205501252627,106.43071212462516,106.56022363872727,4304209.0
2016-08-22,115.0,115.73,114.65,115.42,4484694.0,0.0,1.0,106.38445801244583,107.05976805026397,106.06067922719056,106.77299255475216,4484694.0
2016-08-19,116.8,116.8,115.0,115.01,7064810.0,0.0,1.0,108.0496060509015,108.0496060509015,106.38445801244583,106.3937088348817,7064810.0
2016-08-18,117.24,117.365,116.8,117.13,3710532.0,0.0,1.0,108.45664223807955,108.57227751852787,108.0496060509015,108.35488319128504,3710532.0
2016-08-17,117.98,117.98,116.52,117.1,5184855.0,0.0,1.0,109.14120309833356,109.14120309833356,107.79058302269729,108.32713072397745,5184855.0
2016-08-16,118.31,118.53,117.92,117.94,3333942.0,0.0,1.0,109.4464802387171,109.64999833230613,109.08569816371838,109.1041998085901,3333942.0
2016-08-15,119.02,119.25,118.52,118.52,3391619.0,0.0,1.0,110.1032886316635,110.3160575476884,109.64074750987025,109.64074750987025,3391619.0
2016-08-12,119.57,120.02,119.28,119.52,3015655.0,0.0,1.0,110.61208386563607,111.02837087524999,110.343810014996,110.56582975345674,3015655.0
2016-08-11,118.87,119.75,118.85,119.38,3490215.0,0.0,1.0,109.96452629512554,110.77859866948164,109.94602465025379,110.43631823935463,3490215.0
2016-08-10,118.0,118.94,117.65,118.8,2941743.0,0.0,1.0,109.15970474320528,110.02928205217658,108.83592595795002,109.89977053807448,2941743.0
2016-08-09,117.98,119.13,117.6,118.31,3491668.0,0.0,1.0,109.14120309833356,110.20504767845802,108.78967184577068,109.4464802387171,3491668.0
2016-08-08,119.17,119.37,118.195,118.29,3589296.0,0.0,1.0,110.24205096820148,110.42706741691877,109.34009578070464,109.42797859384538,3589296.0
2016-08-05,118.78,119.45,118.6,119.21,3883771.0,0.0,1.0,109.88126889320274,110.5010739964057,109.71475408935717,110.27905425794494,3883771.0
2016-08-04,117.85,118.55,117.58,118.3,4313174.0,0.0,1.0,109.02094240666732,109.66849997717786,108.77117020089896,109.43722941628123,4313174.0
2016-08-03,117.77,118.02,117.14,117.52,4120014.0,0.0,1.0,108.9469358271804,109.17820638807702,108.36413401372091,108.71566526628378,4120014.0
2016-08-02,118.18,118.71,117.11,117.7,4504168.0,0.0,1.0,109.32621954705087,109.81651313615168,108.33638154641332,108.88218007012935,4504168.0
2016-08-01,117.88,118.39,117.74,118.01,4208657.0,0.0,1.0,109.04869487397491,109.52048681820402,108.9191833598728,109.16895556564116,4208657.0
2016-07-29,119.14,119.66,117.43,117.65,7460599.0,0.0,1.0,110.21429850089389,110.69534126755885,108.632407864361,108.83592595795002,7460599.0
2016-07-28,119.59,120.18,118.36,119.42,6239355.0,0.0,1.0,110.6305855105078,111.17638403422383,109.49273435089643,110.4733215290981,6239355.0
2016-07-27,121.69,121.79,119.24,119.48,9938642.0,0.0,1.0,112.57325822203941,112.66576644639808,110.30680672525253,110.52882646371329,9938642.0
2016-07-26,123.5,124.35,120.9701,121.71,14563177.0,0.0,1.0,114.24765708293096,115.03397698997946,111.9072915148815,112.59175986691115,14563177.0
2016-07-25,127.95,127.95,126.86,127.4,6208267.0,0.0,1.0,118.36427306689082,118.36427306689082,117.35593342138155,117.85547783291825,6208267.0
2016-07-22,127.29,128.6,127.29,128.26,4304163.0,0.0,1.0,117.75371878612374,118.96557652522203,117.75371878612374,118.65104856240262,4304163.0
2016-07-21,126.42,127.23,125.93,127.18,3596708.0,0.0,1.0,116.9488972342035,117.69821385150856,116.49560693484612,117.65195973932923,3596708.0
2016-07-20,126.84,126.87,125.56,126.06,3353243.0,0.0,1.0,117.33743177650982,117.36518424381742,116.15332650471912,116.61586762651237,3353243.0
2016-07-19,124.08,126.6,123.75,126.5,6276266.0,0.0,1.0,114.78420478421111,117.11541203804906,114.47892764382757,117.02290381369042,6276266.0
2016-07-18,124.0,124.0,123.39,123.8,5254727.0,0.0,1.0,114.71019820472421,114.71019820472421,114.14589803613644,114.5251817560069,5254727.0
2016-07-15,124.42,124.44,123.39,123.61,3688225.0,0.0,1.0,115.09873274703052,115.11723439190226,114.14589803613644,114.34941612972547,3688225.0
2016-07-14,123.7,124.21,123.01,123.93,6011933.0,0.0,1.0,114.43267353164826,114.90446547587736,113.79436678357358,114.64544244767315,6011933.0
2016-07-13,122.36,123.015,122.16,122.82,3464127.0,0.0,1.0,113.19306332524236,113.79899219479151,113.00804687652507,113.61860115729215,3464127.0
